fecha,id_tienda,id_producto,unidades_vendidas,ciudad,tamaño_m2,nombre,categoria,costo_unitario,precio_venta,costo_almacenamiento_semanal,margen_unitario,margen_pct,lag_1,lag_7,lag_14,lag_21,lag_28,rolling_mean_7,rolling_mean_14,rolling_mean_28,rolling_std_7,rolling_std_14,mean_last_7,mean_prev_7,trend_7,day_of_week,is_weekend,week,target_week
2024-03-22,STORE_13,PROD_004,10,Medellín,31,Pan de Bono,Alimentos,1000,2800,20,1800,0.6428571428571429,9.0,12.0,9.0,7.0,8.0,9.571428571428571,9.0,8.178571428571429,2.6367367999823204,2.882306768491572,9.571428571428571,8.428571428571429,1.1428571428571423,4,1,12,33.0
2024-03-23,STORE_13,PROD_004,4,Medellín,31,Pan de Bono,Alimentos,1000,2800,20,1800,0.6428571428571429,10.0,9.0,11.0,8.0,5.0,9.285714285714286,9.071428571428571,8.25,2.4299715851758337,2.894671117609201,9.285714285714286,8.857142857142858,0.4285714285714288,5,1,12,40.0
2024-03-24,STORE_13,PROD_004,4,Medellín,31,Pan de Bono,Alimentos,1000,2800,20,1800,0.6428571428571429,4.0,12.0,13.0,4.0,10.0,8.571428571428571,8.571428571428571,8.214285714285714,3.1547394428670312,3.130846179900542,8.571428571428571,8.571428571428571,0.0,6,1,12,44.0
2024-01-29,STORE_13,PROD_005,10,Medellín,31,Buñuelo,Alimentos,800,2500,20,1700,0.68,15.0,4.0,9.0,20.0,15.0,11.714285714285714,12.285714285714286,14.75,5.736267244886868,4.3043550652185445,11.714285714285714,12.857142857142858,-1.1428571428571441,0,0,5,105.0
2024-01-30,STORE_13,PROD_005,15,Medellín,31,Buñuelo,Alimentos,800,2500,20,1700,0.68,10.0,9.0,14.0,9.0,12.0,12.571428571428571,12.357142857142858,14.571428571428571,4.755948656056715,4.253634515729649,12.571428571428571,12.142857142857142,0.4285714285714288,1,0,5,103.0
2024-01-31,STORE_13,PROD_005,17,Medellín,31,Buñuelo,Alimentos,800,2500,20,1700,0.68,15.0,11.0,10.0,17.0,18.0,13.428571428571429,12.428571428571429,14.678571428571429,4.540820148282429,4.29157108965731,13.428571428571429,11.428571428571429,2.0,2,0,5,106.0
2024-02-01,STORE_13,PROD_005,5,Medellín,31,Buñuelo,Alimentos,800,2500,20,1700,0.68,17.0,21.0,13.0,7.0,26.0,14.285714285714286,12.928571428571429,14.642857142857142,4.5721725585067245,4.39342665833832,14.285714285714286,11.571428571428571,2.7142857142857153,3,0,5,112.0
2024-02-02,STORE_13,PROD_005,21,Medellín,31,Buñuelo,Alimentos,800,2500,20,1700,0.68,5.0,7.0,16.0,17.0,16.0,12.0,12.357142857142858,13.892857142857142,4.654746681256321,4.877060004317591,12.0,12.714285714285714,-0.7142857142857135,4,1,5,115.0
2024-02-03,STORE_13,PROD_005,21,Medellín,31,Buñuelo,Alimentos,800,2500,20,1700,0.68,21.0,15.0,15.0,31.0,7.0,14.0,12.714285714285714,14.071428571428571,5.131601439446888,5.326690001645148,14.0,11.428571428571429,2.571428571428571,5,1,5,110.0
2024-02-04,STORE_13,PROD_005,3,Medellín,31,Buñuelo,Alimentos,800,2500,20,1700,0.68,21.0,15.0,13.0,25.0,21.0,14.857142857142858,13.142857142857142,14.571428571428571,5.785861256216788,5.749343010722622,14.857142857142858,11.428571428571429,3.428571428571429,6,1,5,115.0
2024-02-05,STORE_13,PROD_005,23,Medellín,31,Buñuelo,Alimentos,800,2500,20,1700,0.68,3.0,10.0,4.0,9.0,20.0,13.142857142857142,12.428571428571429,13.928571428571429,7.312741652498775,6.357482396167718,13.142857142857142,11.714285714285714,1.4285714285714288,0,0,6,104.0
2024-02-06,STORE_13,PROD_005,13,Medellín,31,Buñuelo,Alimentos,800,2500,20,1700,0.68,23.0,15.0,9.0,14.0,9.0,15.0,13.785714285714286,14.035714285714286,8.0,6.4471648083428175,15.0,12.571428571428571,2.428571428571429,1,0,6,113.0
2024-02-07,STORE_13,PROD_005,20,Medellín,31,Buñuelo,Alimentos,800,2500,20,1700,0.68,13.0,17.0,11.0,10.0,17.0,14.714285714285714,14.071428571428571,14.178571428571429,8.035634920242993,6.30584936893804,14.714285714285714,13.428571428571429,1.2857142857142847,2,0,6,105.0
2024-02-08,STORE_13,PROD_005,11,Medellín,31,Buñuelo,Alimentos,800,2500,20,1700,0.68,20.0,5.0,21.0,13.0,7.0,15.142857142857142,14.714285714285714,14.285714285714286,8.254868693253526,6.426251107504538,15.142857142857142,14.285714285714286,0.8571428571428559,3,0,6,99.0
2024-02-09,STORE_13,PROD_005,24,Medellín,31,Buñuelo,Alimentos,800,2500,20,1700,0.68,11.0,21.0,7.0,16.0,17.0,16.0,14.0,14.428571428571429,7.28010988928052,6.226494259953251,16.0,12.0,4.0,4,1,6,103.0
2024-02-10,STORE_13,PROD_005,16,Medellín,31,Buñuelo,Alimentos,800,2500,20,1700,0.68,24.0,21.0,15.0,15.0,31.0,16.428571428571427,15.214285714285714,14.678571428571429,7.699721701835353,6.411270981981311,16.428571428571427,14.0,2.428571428571427,5,1,6,106.0
2024-02-11,STORE_13,PROD_005,8,Medellín,31,Buñuelo,Alimentos,800,2500,20,1700,0.68,16.0,3.0,15.0,13.0,25.0,15.714285714285714,15.285714285714286,14.142857142857142,7.432233529572067,6.414269805898186,15.714285714285714,14.857142857142858,0.8571428571428559,6,1,6,117.0
2024-02-12,STORE_13,PROD_005,12,Medellín,31,Buñuelo,Alimentos,800,2500,20,1700,0.68,8.0,23.0,10.0,4.0,9.0,16.428571428571427,14.785714285714286,13.535714285714286,6.133436852128472,6.704517093016428,16.428571428571427,13.142857142857142,3.2857142857142847,0,0,7,126.0
2024-02-13,STORE_13,PROD_005,22,Medellín,31,Buñuelo,Alimentos,800,2500,20,1700,0.68,12.0,13.0,15.0,9.0,14.0,14.857142857142858,14.928571428571429,13.642857142857142,5.550632739564368,6.615416560106875,14.857142857142858,15.0,-0.14285714285714235,1,0,7,110.0
2024-02-14,STORE_13,PROD_005,12,Medellín,31,Buñuelo,Alimentos,800,2500,20,1700,0.68,22.0,20.0,17.0,11.0,10.0,16.142857142857142,15.428571428571429,13.928571428571429,6.0670852812140215,6.880454878905852,16.142857142857142,14.714285714285714,1.4285714285714288,2,0,7,110.0
2024-02-15,STORE_13,PROD_005,5,Medellín,31,Buñuelo,Alimentos,800,2500,20,1700,0.68,12.0,11.0,5.0,21.0,13.0,15.0,15.071428571428571,14.0,5.972157622389641,6.922252698188823,15.0,15.142857142857142,-0.14285714285714235,3,0,7,123.0
2024-02-16,STORE_13,PROD_005,28,Medellín,31,Buñuelo,Alimentos,800,2500,20,1700,0.68,5.0,24.0,21.0,7.0,16.0,14.142857142857142,15.071428571428571,13.714285714285714,6.986381310057722,6.922252698188823,14.142857142857142,16.0,-1.8571428571428577,4,1,7,110.0
2024-02-17,STORE_13,PROD_005,19,Medellín,31,Buñuelo,Alimentos,800,2500,20,1700,0.68,28.0,16.0,21.0,15.0,15.0,14.714285714285714,15.571428571428571,14.142857142857142,8.014867137894132,7.60277566433456,14.714285714285714,16.428571428571427,-1.7142857142857135,5,1,7,113.0
2024-02-18,STORE_13,PROD_005,19,Medellín,31,Buñuelo,Alimentos,800,2500,20,1700,0.68,19.0,8.0,3.0,15.0,13.0,15.142857142857142,15.428571428571429,14.285714285714286,8.173709305420878,7.511163852398803,15.142857142857142,15.714285714285714,-0.5714285714285712,6,1,7,109.0
2024-02-19,STORE_13,PROD_005,21,Medellín,31,Buñuelo,Alimentos,800,2500,20,1700,0.68,19.0,12.0,23.0,10.0,4.0,16.714285714285715,16.571428571428573,14.5,7.609517849690736,6.6415276939790076,16.714285714285715,16.428571428571427,0.28571428571428825,0,0,8,112.0
2024-02-20,STORE_13,PROD_005,6,Medellín,31,Buñuelo,Alimentos,800,2500,20,1700,0.68,21.0,22.0,13.0,15.0,9.0,18.0,16.428571428571427,15.107142857142858,7.438637868140466,6.512878197662107,18.0,14.857142857142858,3.1428571428571423,1,0,8,118.0
2024-02-21,STORE_13,PROD_005,12,Medellín,31,Buñuelo,Alimentos,800,2500,20,1700,0.68,6.0,12.0,20.0,17.0,11.0,15.714285714285714,15.928571428571429,15.0,8.400680244565235,7.043428860284606,15.714285714285714,16.142857142857142,-0.4285714285714288,2,0,8,129.0
2024-02-22,STORE_13,PROD_005,18,Medellín,31,Buñuelo,Alimentos,800,2500,20,1700,0.68,12.0,5.0,11.0,5.0,21.0,15.714285714285714,15.357142857142858,15.035714285714286,8.400680244565235,7.01215585040219,15.714285714285714,15.0,0.7142857142857135,3,0,8,128.0
2024-02-23,STORE_13,PROD_005,15,Medellín,31,Buñuelo,Alimentos,800,2500,20,1700,0.68,18.0,28.0,24.0,21.0,7.0,17.571428571428573,15.857142857142858,14.928571428571429,6.948792289723034,6.926616921558603,17.571428571428573,14.142857142857142,3.4285714285714306,4,1,8,130.0
2024-02-24,STORE_13,PROD_005,22,Medellín,31,Buñuelo,Alimentos,800,2500,20,1700,0.68,15.0,19.0,16.0,21.0,15.0,15.714285714285714,15.214285714285714,15.214285714285714,5.219012860502959,6.518359532045696,15.714285714285714,14.714285714285714,1.0,5,1,8,126.0
2024-02-25,STORE_13,PROD_005,15,Medellín,31,Buñuelo,Alimentos,800,2500,20,1700,0.68,22.0,19.0,8.0,3.0,15.0,16.142857142857142,15.642857142857142,15.464285714285714,5.639993245521118,6.766514190165737,16.142857142857142,15.142857142857142,1.0,6,1,8,118.0
2024-02-26,STORE_13,PROD_005,24,Medellín,31,Buñuelo,Alimentos,800,2500,20,1700,0.68,15.0,21.0,12.0,23.0,10.0,15.571428571428571,16.142857142857142,15.464285714285714,5.503245795502353,6.40741328891348,15.571428571428571,16.714285714285715,-1.1428571428571441,0,0,9,112.0
2024-02-27,STORE_13,PROD_005,12,Medellín,31,Buñuelo,Alimentos,800,2500,20,1700,0.68,24.0,6.0,22.0,13.0,15.0,16.0,17.0,15.964285714285714,6.082762530298222,6.610015710443333,16.0,18.0,-2.0,1,0,9,107.0
2024-02-28,STORE_13,PROD_005,23,Medellín,31,Buñuelo,Alimentos,800,2500,20,1700,0.68,12.0,12.0,12.0,20.0,17.0,16.857142857142858,16.285714285714285,15.857142857142858,4.705619740571602,6.56832224718437,16.857142857142858,15.714285714285714,1.1428571428571441,2,0,9,101.0
2024-02-29,STORE_13,PROD_005,17,Medellín,31,Buñuelo,Alimentos,800,2500,20,1700,0.68,23.0,18.0,5.0,11.0,5.0,18.428571428571427,17.071428571428573,16.071428571428573,4.649628761422528,6.67330255817665,18.428571428571427,15.714285714285714,2.7142857142857135,3,0,9,92.0
2024-03-01,STORE_13,PROD_005,17,Medellín,31,Buñuelo,Alimentos,800,2500,20,1700,0.68,17.0,15.0,28.0,24.0,21.0,18.285714285714285,17.928571428571427,16.5,4.680252333449754,5.7037677926934425,18.285714285714285,17.571428571428573,0.7142857142857117,4,1,9,102.0
2024-03-02,STORE_13,PROD_005,18,Medellín,31,Buñuelo,Alimentos,800,2500,20,1700,0.68,17.0,22.0,19.0,16.0,21.0,18.571428571428573,17.142857142857142,16.357142857142858,4.5039665058384095,4.912419783759133,18.571428571428573,15.714285714285714,2.8571428571428594,5,1,9,104.0
2024-03-03,STORE_13,PROD_005,7,Medellín,31,Buñuelo,Alimentos,800,2500,20,1700,0.68,18.0,15.0,19.0,8.0,3.0,18.0,17.071428571428573,16.25,4.242640687119282,4.89056054226736,18.0,16.142857142857142,1.8571428571428577,6,1,9,114.0
2024-03-04,STORE_13,PROD_005,18,Medellín,31,Buñuelo,Alimentos,800,2500,20,1700,0.68,7.0,24.0,21.0,12.0,23.0,16.857142857142858,16.214285714285715,16.392857142857142,5.9281411203561225,5.535599077142161,16.857142857142858,15.571428571428571,1.2857142857142865,0,0,10,107.0
2024-03-05,STORE_13,PROD_005,7,Medellín,31,Buñuelo,Alimentos,800,2500,20,1700,0.68,18.0,12.0,6.0,22.0,13.0,16.0,16.0,16.214285714285715,5.099019513592788,5.3923022056375025,16.0,16.0,0.0,1,0,10,114.0
2024-03-06,STORE_13,PROD_005,17,Medellín,31,Buñuelo,Alimentos,800,2500,20,1700,0.68,7.0,23.0,12.0,12.0,20.0,15.285714285714286,16.071428571428573,16.0,6.019808571549039,5.25451140543915,15.285714285714286,16.857142857142858,-1.5714285714285712,2,0,10,116.0
2024-03-07,STORE_13,PROD_005,8,Medellín,31,Buñuelo,Alimentos,800,2500,20,1700,0.68,17.0,17.0,18.0,5.0,11.0,14.428571428571429,16.428571428571427,15.892857142857142,5.094347941825432,5.1248157297347054,14.428571428571429,18.428571428571427,-3.9999999999999982,3,0,10,122.0
2024-03-08,STORE_13,PROD_005,27,Medellín,31,Buñuelo,Alimentos,800,2500,20,1700,0.68,8.0,17.0,15.0,28.0,24.0,13.142857142857142,15.714285714285714,15.785714285714286,5.459809869356614,5.56677743304068,13.142857142857142,18.285714285714285,-5.142857142857142,4,1,10,108.0
2024-03-09,STORE_13,PROD_005,20,Medellín,31,Buñuelo,Alimentos,800,2500,20,1700,0.68,27.0,18.0,22.0,19.0,16.0,14.571428571428571,16.571428571428573,15.892857142857142,7.546680127869539,6.321079334737379,14.571428571428571,18.571428571428573,-4.000000000000002,5,1,10,101.0
2024-03-10,STORE_13,PROD_005,17,Medellín,31,Buñuelo,Alimentos,800,2500,20,1700,0.68,20.0,7.0,15.0,19.0,8.0,14.857142857142858,16.428571428571427,16.035714285714285,7.733661733585446,6.2105900340811875,14.857142857142858,18.0,-3.1428571428571423,6,1,10,107.0
2024-03-11,STORE_13,PROD_005,11,Medellín,31,Buñuelo,Alimentos,800,2500,20,1700,0.68,17.0,18.0,24.0,21.0,12.0,16.285714285714285,16.571428571428573,16.357142857142858,6.921326600064609,6.198191866793284,16.285714285714285,16.857142857142858,-0.571428571428573,0,0,11,110.0
2024-03-12,STORE_13,PROD_005,14,Medellín,31,Buñuelo,Alimentos,800,2500,20,1700,0.68,11.0,7.0,12.0,6.0,22.0,15.285714285714286,15.642857142857142,16.321428571428573,7.134757312254001,5.969243514204134,15.285714285714286,16.0,-0.7142857142857135,1,0,11,104.0
2024-03-13,STORE_13,PROD_005,19,Medellín,31,Buñuelo,Alimentos,800,2500,20,1700,0.68,14.0,17.0,23.0,12.0,12.0,16.285714285714285,15.785714285714286,16.035714285714285,6.210590034081188,5.898873053109661,16.285714285714285,15.285714285714286,0.9999999999999982,2,0,11,93.0
2024-03-14,STORE_13,PROD_005,14,Medellín,31,Buñuelo,Alimentos,800,2500,20,1700,0.68,19.0,8.0,17.0,18.0,5.0,16.571428571428573,15.5,16.285714285714285,6.294366339755546,5.612486080160911,16.571428571428573,14.428571428571429,2.142857142857144,3,0,11,86.0
2024-03-15,STORE_13,PROD_005,13,Medellín,31,Buñuelo,Alimentos,800,2500,20,1700,0.68,14.0,27.0,17.0,15.0,28.0,17.428571428571427,15.285714285714286,16.607142857142858,5.255382728122434,5.608078944750105,17.428571428571427,13.142857142857142,4.285714285714285,4,1,11,82.0
2024-03-16,STORE_13,PROD_005,13,Medellín,31,Buñuelo,Alimentos,800,2500,20,1700,0.68,13.0,20.0,18.0,22.0,19.0,15.428571428571429,15.0,16.071428571428573,3.3094381626464906,5.615911461059685,15.428571428571429,14.571428571428571,0.8571428571428577,5,1,11,87.0
2024-03-17,STORE_13,PROD_005,23,Medellín,31,Buñuelo,Alimentos,800,2500,20,1700,0.68,13.0,17.0,7.0,15.0,19.0,14.428571428571429,14.642857142857142,15.857142857142858,2.6992062325273207,5.569244429586792,14.428571428571429,14.857142857142858,-0.4285714285714288,6,1,11,73.0
2024-03-18,STORE_13,PROD_005,14,Medellín,31,Buñuelo,Alimentos,800,2500,20,1700,0.68,23.0,11.0,18.0,24.0,21.0,15.285714285714286,15.785714285714286,16.0,4.191828786034635,5.521685520654991,15.285714285714286,16.285714285714285,-0.9999999999999982,0,0,12,70.0
2024-03-19,STORE_13,PROD_005,8,Medellín,31,Buñuelo,Alimentos,800,2500,20,1700,0.68,14.0,14.0,7.0,12.0,6.0,15.714285714285714,15.5,15.75,3.8172540616821133,5.501747973983428,15.714285714285714,15.285714285714286,0.42857142857142705,1,0,12,80.0
2024-03-20,STORE_13,PROD_005,8,Medellín,31,Buñuelo,Alimentos,800,2500,20,1700,0.68,8.0,19.0,17.0,23.0,12.0,14.857142857142858,15.571428571428571,15.821428571428571,4.810702354423643,5.388224849889528,14.857142857142858,16.285714285714285,-1.428571428571427,2,0,12,81.0
2024-03-21,STORE_13,PROD_005,7,Medellín,31,Buñuelo,Alimentos,800,2500,20,1700,0.68,8.0,14.0,8.0,17.0,18.0,13.285714285714286,14.928571428571429,15.678571428571429,5.023753102820173,5.730677040338195,13.285714285714286,16.571428571428573,-3.2857142857142865,3,0,12,93.0
2024-03-22,STORE_13,PROD_005,9,Medellín,31,Buñuelo,Alimentos,800,2500,20,1700,0.68,7.0,13.0,27.0,17.0,15.0,12.285714285714286,14.857142857142858,15.285714285714286,5.529143565818188,5.8290669903529135,12.285714285714286,17.428571428571427,-5.142857142857141,4,1,12,106.0
2024-03-23,STORE_13,PROD_005,18,Medellín,31,Buñuelo,Alimentos,800,2500,20,1700,0.68,9.0,13.0,20.0,18.0,22.0,11.714285714285714,13.571428571428571,15.071428571428571,5.648430038936661,4.847113109316256,11.714285714285714,15.428571428571429,-3.7142857142857153,5,1,12,106.0
2024-03-24,STORE_13,PROD_005,9,Medellín,31,Buñuelo,Alimentos,800,2500,20,1700,0.68,18.0,23.0,17.0,7.0,15.0,12.428571428571429,13.428571428571429,14.928571428571429,6.133436852128479,4.669282364796309,12.428571428571429,14.428571428571429,-2.0,6,1,12,115.0
2024-01-29,STORE_13,PROD_006,8,Medellín,31,Croissant,Alimentos,1200,3500,25,2300,0.6571428571428571,10.0,13.0,15.0,16.0,14.0,11.714285714285714,12.142857142857142,12.857142857142858,3.302235894778249,3.278300283264599,11.714285714285714,12.571428571428571,-0.8571428571428577,0,0,5,99.0
2024-01-30,STORE_13,PROD_006,9,Medellín,31,Croissant,Alimentos,1200,3500,25,2300,0.6571428571428571,8.0,9.0,14.0,13.0,9.0,11.0,11.642857142857142,12.642857142857142,3.511884584284245,3.342204313073885,11.0,12.285714285714286,-1.2857142857142865,1,0,5,93.0
2024-01-31,STORE_13,PROD_006,11,Medellín,31,Croissant,Alimentos,1200,3500,25,2300,0.6571428571428571,9.0,8.0,8.0,10.0,17.0,11.0,11.285714285714286,12.642857142857142,3.511884584284245,3.3380918415851224,11.0,11.571428571428571,-0.5714285714285712,2,0,5,90.0
2024-02-01,STORE_13,PROD_006,17,Medellín,31,Croissant,Alimentos,1200,3500,25,2300,0.6571428571428571,11.0,12.0,12.0,8.0,12.0,11.428571428571429,11.5,12.428571428571429,3.2586880211286897,3.20456405291434,11.428571428571429,11.571428571428571,-0.14285714285714235,3,0,5,82.0
2024-02-02,STORE_13,PROD_006,22,Medellín,31,Croissant,Alimentos,1200,3500,25,2300,0.6571428571428571,17.0,12.0,8.0,22.0,15.0,12.142857142857142,11.857142857142858,12.607142857142858,3.8913824205360674,3.5269761041947034,12.142857142857142,11.571428571428571,0.5714285714285712,4,1,5,69.0
2024-02-03,STORE_13,PROD_006,18,Medellín,31,Croissant,Alimentos,1200,3500,25,2300,0.6571428571428571,22.0,18.0,17.0,14.0,17.0,13.571428571428571,12.857142857142858,12.857142857142858,5.380741673076395,4.2581531362632,13.571428571428571,12.142857142857142,1.4285714285714288,5,1,5,57.0
2024-02-04,STORE_13,PROD_006,12,Medellín,31,Croissant,Alimentos,1200,3500,25,2300,0.6571428571428571,18.0,10.0,14.0,7.0,16.0,13.571428571428571,12.928571428571429,12.892857142857142,5.380741673076395,4.340582834212398,13.571428571428571,12.285714285714286,1.2857142857142847,6,1,5,61.0
2024-02-05,STORE_13,PROD_006,10,Medellín,31,Croissant,Alimentos,1200,3500,25,2300,0.6571428571428571,12.0,8.0,13.0,15.0,16.0,13.857142857142858,12.785714285714286,12.75,5.209880722517278,4.335516497108885,13.857142857142858,11.714285714285714,2.142857142857144,0,0,6,54.0
2024-02-06,STORE_13,PROD_006,3,Medellín,31,Croissant,Alimentos,1200,3500,25,2300,0.6571428571428571,10.0,9.0,9.0,14.0,13.0,14.142857142857142,12.571428571428571,12.535714285714286,4.879500364742667,4.397801648626202,14.142857142857142,11.0,3.1428571428571423,1,0,6,59.0
2024-02-07,STORE_13,PROD_006,8,Medellín,31,Croissant,Alimentos,1200,3500,25,2300,0.6571428571428571,3.0,11.0,8.0,8.0,10.0,13.285714285714286,12.142857142857142,12.178571428571429,6.2640318675829905,5.020835708205479,13.285714285714286,11.0,2.2857142857142865,2,0,6,60.0
2024-02-08,STORE_13,PROD_006,9,Medellín,31,Croissant,Alimentos,1200,3500,25,2300,0.6571428571428571,8.0,17.0,12.0,12.0,8.0,12.857142857142858,12.142857142857142,12.107142857142858,6.542898731412845,5.020835708205479,12.857142857142858,11.428571428571429,1.4285714285714288,3,0,6,60.0
2024-02-09,STORE_13,PROD_006,9,Medellín,31,Croissant,Alimentos,1200,3500,25,2300,0.6571428571428571,9.0,22.0,12.0,8.0,22.0,11.714285714285714,11.928571428571429,12.142857142857142,6.395683067879607,5.090931389989697,11.714285714285714,12.142857142857142,-0.4285714285714288,4,1,6,68.0
2024-02-10,STORE_13,PROD_006,6,Medellín,31,Croissant,Alimentos,1200,3500,25,2300,0.6571428571428571,9.0,18.0,18.0,17.0,14.0,9.857142857142858,11.714285714285714,11.678571428571429,4.52506248312556,5.150482747031829,9.857142857142858,13.571428571428571,-3.7142857142857135,5,1,6,75.0
2024-02-11,STORE_13,PROD_006,16,Medellín,31,Croissant,Alimentos,1200,3500,25,2300,0.6571428571428571,6.0,12.0,10.0,14.0,7.0,8.142857142857142,10.857142857142858,11.392857142857142,2.9113897843109995,5.02083570820548,8.142857142857142,13.571428571428571,-5.428571428571429,6,1,6,70.0
2024-02-12,STORE_13,PROD_006,3,Medellín,31,Croissant,Alimentos,1200,3500,25,2300,0.6571428571428571,16.0,10.0,8.0,13.0,15.0,8.714285714285714,11.285714285714286,11.714285714285714,3.9880774697543027,5.195094897016896,8.714285714285714,13.857142857142858,-5.142857142857144,0,0,7,75.0
2024-02-13,STORE_13,PROD_006,8,Medellín,31,Croissant,Alimentos,1200,3500,25,2300,0.6571428571428571,3.0,3.0,9.0,9.0,14.0,7.714285714285714,10.928571428571429,11.285714285714286,4.4614753058558865,5.594836709162996,7.714285714285714,14.142857142857142,-6.428571428571428,1,0,7,77.0
2024-02-14,STORE_13,PROD_006,9,Medellín,31,Croissant,Alimentos,1200,3500,25,2300,0.6571428571428571,8.0,8.0,11.0,8.0,8.0,8.428571428571429,10.857142857142858,11.071428571428571,3.9520940802374116,5.62763979571629,8.428571428571429,13.285714285714286,-4.857142857142858,2,0,7,78.0
2024-02-15,STORE_13,PROD_006,9,Medellín,31,Croissant,Alimentos,1200,3500,25,2300,0.6571428571428571,9.0,9.0,17.0,12.0,12.0,8.571428571428571,10.714285714285714,11.107142857142858,3.952094080237412,5.649078501144052,8.571428571428571,12.857142857142858,-4.2857142857142865,3,0,7,82.0
2024-02-16,STORE_13,PROD_006,17,Medellín,31,Croissant,Alimentos,1200,3500,25,2300,0.6571428571428571,9.0,9.0,22.0,12.0,8.0,8.571428571428571,10.142857142857142,11.0,3.952094080237412,5.3616464586219,8.571428571428571,11.714285714285714,-3.1428571428571423,4,1,7,79.0
2024-02-17,STORE_13,PROD_006,13,Medellín,31,Croissant,Alimentos,1200,3500,25,2300,0.6571428571428571,17.0,6.0,18.0,18.0,17.0,9.714285714285714,9.785714285714286,11.321428571428571,5.089672082242813,4.627319733073124,9.714285714285714,9.857142857142858,-0.14285714285714413,5,1,7,79.0
2024-02-18,STORE_13,PROD_006,11,Medellín,31,Croissant,Alimentos,1200,3500,25,2300,0.6571428571428571,13.0,16.0,12.0,10.0,14.0,10.714285714285714,9.428571428571429,11.178571428571429,4.923220007078216,4.108420728104766,10.714285714285714,8.142857142857142,2.571428571428571,6,1,7,77.0
2024-02-19,STORE_13,PROD_006,8,Medellín,31,Croissant,Alimentos,1200,3500,25,2300,0.6571428571428571,11.0,3.0,10.0,8.0,13.0,10.0,9.357142857142858,11.071428571428571,4.358898943540671,4.068776849981463,10.0,8.714285714285714,1.2857142857142865,0,0,8,77.0
2024-02-20,STORE_13,PROD_006,10,Medellín,31,Croissant,Alimentos,1200,3500,25,2300,0.6571428571428571,8.0,8.0,3.0,9.0,9.0,10.714285714285714,9.214285714285714,10.892857142857142,3.302235894778247,4.079565803226756,10.714285714285714,7.714285714285714,2.999999999999999,1,0,8,74.0
2024-02-21,STORE_13,PROD_006,10,Medellín,31,Croissant,Alimentos,1200,3500,25,2300,0.6571428571428571,10.0,9.0,8.0,11.0,8.0,11.0,9.714285714285714,10.928571428571429,3.109126351029603,3.667499073012762,11.0,8.428571428571429,2.571428571428571,2,0,8,69.0
2024-02-22,STORE_13,PROD_006,13,Medellín,31,Croissant,Alimentos,1200,3500,25,2300,0.6571428571428571,10.0,9.0,9.0,17.0,12.0,11.142857142857142,9.857142857142858,11.0,3.023715784073816,3.6343900738351165,11.142857142857142,8.571428571428571,2.571428571428571,3,0,8,63.0
2024-02-23,STORE_13,PROD_006,14,Medellín,31,Croissant,Alimentos,1200,3500,25,2300,0.6571428571428571,13.0,17.0,9.0,22.0,12.0,11.714285714285714,10.142857142857142,11.035714285714286,2.927700218845598,3.718087656870914,11.714285714285714,8.571428571428571,3.1428571428571423,4,1,8,60.0
2024-02-24,STORE_13,PROD_006,13,Medellín,31,Croissant,Alimentos,1200,3500,25,2300,0.6571428571428571,14.0,13.0,6.0,18.0,18.0,11.285714285714286,10.5,11.107142857142858,2.1380899352993925,3.838068424451191,11.285714285714286,9.714285714285714,1.571428571428573,5,1,8,62.0
2024-02-25,STORE_13,PROD_006,9,Medellín,31,Croissant,Alimentos,1200,3500,25,2300,0.6571428571428571,13.0,11.0,16.0,12.0,10.0,11.285714285714286,11.0,10.928571428571429,2.1380899352993925,3.658499061721268,11.285714285714286,10.714285714285714,0.571428571428573,6,1,8,66.0
2024-02-26,STORE_13,PROD_006,8,Medellín,31,Croissant,Alimentos,1200,3500,25,2300,0.6571428571428571,9.0,8.0,3.0,10.0,8.0,11.0,10.5,10.892857142857142,2.3094010767585003,3.391164991562636,11.0,10.0,1.0,0,0,9,65.0
2024-02-27,STORE_13,PROD_006,7,Medellín,31,Croissant,Alimentos,1200,3500,25,2300,0.6571428571428571,8.0,10.0,8.0,3.0,9.0,11.0,10.857142857142858,10.892857142857142,2.3094010767585003,2.741620600390129,11.0,10.714285714285714,0.2857142857142865,1,0,9,74.0
2024-02-28,STORE_13,PROD_006,5,Medellín,31,Croissant,Alimentos,1200,3500,25,2300,0.6571428571428571,7.0,10.0,9.0,8.0,11.0,10.571428571428571,10.785714285714286,10.821428571428571,2.7602622373694143,2.83327946512033,10.571428571428571,11.0,-0.4285714285714288,2,0,9,81.0
2024-02-29,STORE_13,PROD_006,7,Medellín,31,Croissant,Alimentos,1200,3500,25,2300,0.6571428571428571,5.0,13.0,9.0,9.0,17.0,9.857142857142858,10.5,10.607142857142858,3.4846602621858453,3.2045640529143404,9.857142857142858,11.142857142857142,-1.2857142857142847,3,0,9,84.0
2024-03-01,STORE_13,PROD_006,11,Medellín,31,Croissant,Alimentos,1200,3500,25,2300,0.6571428571428571,7.0,14.0,17.0,9.0,22.0,9.0,10.357142857142858,10.25,3.3166247903553967,3.3191088437234972,9.0,11.714285714285714,-2.7142857142857135,4,1,9,88.0
