id_tienda,id_producto,origin,pred_naive,pred_A_week,pred_B_week,pred_champion,actual_week
STORE_12,PROD_006,2024-03-17,124,111.29013,113.87382,113.87382,116
STORE_12,PROD_007,2024-03-17,148,126.61632,127.49634,127.49634,116
STORE_12,PROD_008,2024-03-17,123,122.31881,120.03938,120.03938,112
STORE_13,PROD_001,2024-03-17,42,49.019436,47.61647,47.61647,62
STORE_13,PROD_002,2024-03-17,81,70.93863,75.27499,75.27499,67
STORE_13,PROD_003,2024-03-17,80,70.65216,71.41981,71.41981,79
STORE_13,PROD_004,2024-03-17,59,53.700916,53.586044,53.586044,52
STORE_13,PROD_005,2024-03-17,107,110.077194,104.576065,104.576065,73
STORE_13,PROD_006,2024-03-17,72,73.61793,76.4385,76.4385,64
STORE_13,PROD_007,2024-03-17,88,91.004456,92.037155,92.037155,68
STORE_13,PROD_008,2024-03-17,122,110.998985,112.84802,112.84802,92
STORE_14,PROD_001,2024-03-17,65,58.67817,61.52113,61.52113,67
STORE_14,PROD_002,2024-03-17,48,68.19101,70.59821,70.59821,77
STORE_14,PROD_003,2024-03-17,79,78.176346,77.17716,77.17716,95
STORE_14,PROD_004,2024-03-17,48,49.725647,49.484665,49.484665,70
STORE_14,PROD_005,2024-03-17,169,167.87585,174.79048,174.79048,168
STORE_14,PROD_006,2024-03-17,96,106.40715,100.64743,100.64743,128
STORE_14,PROD_007,2024-03-17,105,109.56563,111.20769,111.20769,122
STORE_14,PROD_008,2024-03-17,85,85.69226,86.36572,86.36572,109
STORE_15,PROD_001,2024-03-17,49,48.94391,48.283722,48.283722,57
STORE_15,PROD_002,2024-03-17,84,74.59692,77.80186,77.80186,76
STORE_15,PROD_003,2024-03-17,53,61.697655,61.452698,61.452698,46
STORE_15,PROD_004,2024-03-17,63,54.83023,58.20309,58.20309,59
STORE_15,PROD_005,2024-03-17,140,126.63473,132.90794,132.90794,129
STORE_15,PROD_006,2024-03-17,129,132.08968,135.7604,135.7604,114
STORE_15,PROD_007,2024-03-17,123,127.372986,125.65645,125.65645,110
STORE_15,PROD_008,2024-03-17,118,114.72006,113.361435,113.361435,106
STORE_16,PROD_001,2024-03-17,74,71.9081,78.69502,78.69502,81
STORE_16,PROD_002,2024-03-17,159,171.52591,168.10501,168.10501,163
STORE_16,PROD_003,2024-03-17,110,120.88965,119.93938,119.93938,117
STORE_16,PROD_004,2024-03-17,40,50.56552,51.792915,51.792915,36
STORE_16,PROD_005,2024-03-17,233,233.95871,226.96555,226.96555,239
STORE_16,PROD_006,2024-03-17,177,197.78299,194.7737,194.7737,219
STORE_16,PROD_007,2024-03-17,187,182.41763,189.82648,189.82648,222
STORE_16,PROD_008,2024-03-17,187,164.23627,174.30212,174.30212,130
STORE_17,PROD_001,2024-03-17,28,27.755198,30.847004,30.847004,33
STORE_17,PROD_002,2024-03-17,41,49.033756,48.486923,48.486923,44
STORE_17,PROD_003,2024-03-17,29,41.035934,45.258064,45.258064,41
STORE_17,PROD_004,2024-03-17,17,22.679546,23.166746,23.166746,14
STORE_17,PROD_005,2024-03-17,84,66.17881,70.670685,70.670685,76
STORE_17,PROD_006,2024-03-17,37,40.57706,41.23081,41.23081,43
STORE_17,PROD_007,2024-03-17,72,66.24626,70.40901,70.40901,78
STORE_17,PROD_008,2024-03-17,83,65.67797,71.6033,71.6033,72
STORE_18,PROD_001,2024-03-17,54,60.787903,63.142067,63.142067,49
STORE_18,PROD_002,2024-03-17,120,105.84775,107.40651,107.40651,115
STORE_18,PROD_003,2024-03-17,85,73.99231,74.55171,74.55171,51
STORE_18,PROD_004,2024-03-17,73,59.312183,61.23011,61.23011,80
STORE_18,PROD_005,2024-03-17,90,107.9851,101.83086,101.83086,102
STORE_18,PROD_006,2024-03-17,118,123.7518,120.98372,120.98372,108
STORE_18,PROD_007,2024-03-17,123,126.08758,125.88844,125.88844,130
STORE_18,PROD_008,2024-03-17,82,101.74621,98.54656,98.54656,100
STORE_19,PROD_001,2024-03-17,45,52.39355,53.78756,53.78756,57
STORE_19,PROD_002,2024-03-17,84,82.898224,85.35515,85.35515,66
STORE_19,PROD_003,2024-03-17,93,83.94031,86.43087,86.43087,76
STORE_19,PROD_004,2024-03-17,48,50.482292,55.681503,55.681503,48
STORE_19,PROD_005,2024-03-17,197,171.65425,181.661,181.661,203
STORE_19,PROD_006,2024-03-17,116,121.00108,123.501335,123.501335,120
STORE_19,PROD_007,2024-03-17,139,125.14827,124.51431,124.51431,108
STORE_19,PROD_008,2024-03-17,85,102.76428,98.67534,98.67534,96
STORE_20,PROD_001,2024-03-17,43,49.381443,49.670994,49.670994,43
STORE_20,PROD_002,2024-03-17,78,73.280754,71.84783,71.84783,59
STORE_20,PROD_003,2024-03-17,102,98.27398,102.80844,102.80844,106
STORE_20,PROD_004,2024-03-17,33,45.292915,48.28219,48.28219,46
STORE_20,PROD_005,2024-03-17,127,129.78972,132.74052,132.74052,131
STORE_20,PROD_006,2024-03-17,138,139.03043,147.1802,147.1802,122
STORE_20,PROD_007,2024-03-17,129,122.61469,120.34767,120.34767,120
STORE_20,PROD_008,2024-03-17,161,148.29533,157.47354,157.47354,188
STORE_01,PROD_001,2024-03-24,45,43.451477,44.296127,44.296127,51
STORE_01,PROD_002,2024-03-24,49,56.280994,57.24311,57.24311,69
STORE_01,PROD_003,2024-03-24,67,59.367302,56.70788,56.70788,68
STORE_01,PROD_004,2024-03-24,53,48.52055,47.288155,47.288155,46
STORE_01,PROD_005,2024-03-24,72,77.58931,74.951866,74.951866,73
STORE_01,PROD_006,2024-03-24,99,84.18483,84.6133,84.6133,80
STORE_01,PROD_007,2024-03-24,66,69.00196,68.024376,68.024376,83
STORE_01,PROD_008,2024-03-24,61,70.76562,68.43505,68.43505,70
STORE_02,PROD_001,2024-03-24,67,72.08355,73.35536,73.35536,71
STORE_02,PROD_002,2024-03-24,98,98.18643,103.107315,103.107315,85
STORE_02,PROD_003,2024-03-24,95,95.27216,99.94798,99.94798,94
STORE_02,PROD_004,2024-03-24,77,66.195114,70.80822,70.80822,75
STORE_02,PROD_005,2024-03-24,115,108.06216,111.40178,111.40178,108
STORE_02,PROD_006,2024-03-24,86,104.17574,99.19679,99.19679,72
STORE_02,PROD_007,2024-03-24,129,118.24907,119.08194,119.08194,104
STORE_02,PROD_008,2024-03-24,122,124.9255,122.34476,122.34476,113
STORE_03,PROD_001,2024-03-24,111,90.15299,95.654175,95.654175,96
STORE_03,PROD_002,2024-03-24,51,78.8621,76.09544,76.09544,74
STORE_03,PROD_003,2024-03-24,93,88.921036,86.693794,86.693794,98
STORE_03,PROD_004,2024-03-24,60,60.886246,60.618732,60.618732,65
STORE_03,PROD_005,2024-03-24,153,147.92694,152.119,152.119,152
STORE_03,PROD_006,2024-03-24,129,136.04706,136.63637,136.63637,141
STORE_03,PROD_007,2024-03-24,151,151.61322,163.95673,163.95673,180
STORE_03,PROD_008,2024-03-24,144,133.38142,135.0961,135.0961,127
STORE_04,PROD_001,2024-03-24,77,73.6921,74.715195,74.715195,71
STORE_04,PROD_002,2024-03-24,95,91.13513,92.50264,92.50264,76
STORE_04,PROD_003,2024-03-24,97,90.18784,93.5168,93.5168,58
STORE_04,PROD_004,2024-03-24,49,56.563103,58.444233,58.444233,45
STORE_04,PROD_005,2024-03-24,144,130.65018,130.19255,130.19255,147
STORE_04,PROD_006,2024-03-24,186,181.1264,178.32927,178.32927,187
STORE_04,PROD_007,2024-03-24,97,94.17624,105.37945,105.37945,78
STORE_04,PROD_008,2024-03-24,200,182.49046,187.16138,187.16138,176
STORE_05,PROD_001,2024-03-24,62,64.123566,67.517456,67.517456,56
STORE_05,PROD_002,2024-03-24,52,64.534935,65.92769,65.92769,58
STORE_05,PROD_003,2024-03-24,124,126.23715,124.71135,124.71135,112
STORE_05,PROD_004,2024-03-24,37,41.479046,43.41974,43.41974,32
STORE_05,PROD_005,2024-03-24,115,128.31104,128.80954,128.80954,137
STORE_05,PROD_006,2024-03-24,154,140.5799,147.96863,147.96863,143
STORE_05,PROD_007,2024-03-24,109,120.919586,127.14932,127.14932,114
STORE_05,PROD_008,2024-03-24,162,171.21823,177.41635,177.41635,179
STORE_06,PROD_001,2024-03-24,62,56.4992,57.84065,57.84065,48
STORE_06,PROD_002,2024-03-24,69,78.74799,80.966934,80.966934,83
STORE_06,PROD_003,2024-03-24,62,71.207054,71.68766,71.68766,61
STORE_06,PROD_004,2024-03-24,56,49.153145,52.28295,52.28295,34
STORE_06,PROD_005,2024-03-24,87,93.79122,93.286835,93.286835,96
STORE_06,PROD_006,2024-03-24,100,100.14657,108.37544,108.37544,77
STORE_06,PROD_007,2024-03-24,196,194.47083,197.06755,197.06755,199
STORE_06,PROD_008,2024-03-24,118,115.94118,117.803024,117.803024,117
STORE_07,PROD_001,2024-03-24,25,30.09561,30.11483,30.11483,22
STORE_07,PROD_002,2024-03-24,51,44.03631,44.586475,44.586475,43
STORE_07,PROD_003,2024-03-24,56,43.36491,48.311234,48.311234,44
STORE_07,PROD_004,2024-03-24,25,26.261475,27.048534,27.048534,33
STORE_07,PROD_005,2024-03-24,37,41.496635,46.494793,46.494793,28
STORE_07,PROD_006,2024-03-24,54,46.496563,49.48587,49.48587,51
STORE_07,PROD_007,2024-03-24,55,45.015724,50.961777,50.961777,43
STORE_07,PROD_008,2024-03-24,52,46.31519,48.569794,48.569794,66
STORE_08,PROD_001,2024-03-24,85,79.90995,81.99281,81.99281,89
STORE_08,PROD_002,2024-03-24,108,106.835175,106.44429,106.44429,116
STORE_08,PROD_003,2024-03-24,106,124.596954,125.37163,125.37163,123
STORE_08,PROD_004,2024-03-24,79,61.327946,62.943684,62.943684,64
STORE_08,PROD_005,2024-03-24,184,187.838,191.49821,191.49821,212
STORE_08,PROD_006,2024-03-24,166,170.53712,171.91653,171.91653,148
STORE_08,PROD_007,2024-03-24,240,219.5977,230.93587,230.93587,277
STORE_08,PROD_008,2024-03-24,157,171.29762,170.72266,170.72266,121
STORE_09,PROD_001,2024-03-24,48,41.78588,41.275333,41.275333,51
STORE_09,PROD_002,2024-03-24,28,37.03512,37.384712,37.384712,33
STORE_09,PROD_003,2024-03-24,48,68.300064,68.54527,68.54527,42
STORE_09,PROD_004,2024-03-24,30,28.692791,29.722427,29.722427,38
STORE_09,PROD_005,2024-03-24,86,85.06228,83.6928,83.6928,71
STORE_09,PROD_006,2024-03-24,71,77.53526,76.98649,76.98649,46
STORE_09,PROD_007,2024-03-24,96,83.08692,88.46214,88.46214,90
STORE_09,PROD_008,2024-03-24,72,82.8098,81.26028,81.26028,107
STORE_10,PROD_001,2024-03-24,33,35.202232,36.14231,36.14231,41
STORE_10,PROD_002,2024-03-24,82,73.066505,73.63239,73.63239,76
STORE_10,PROD_003,2024-03-24,67,68.314705,69.96802,69.96802,77
STORE_10,PROD_004,2024-03-24,24,28.538658,31.846075,31.846075,32
STORE_10,PROD_005,2024-03-24,113,106.52905,107.54912,107.54912,97
STORE_10,PROD_006,2024-03-24,112,95.82207,100.759766,100.759766,100
STORE_10,PROD_007,2024-03-24,123,117.89835,117.63254,117.63254,117
STORE_10,PROD_008,2024-03-24,83,81.8222,76.941795,76.941795,76
STORE_11,PROD_001,2024-03-24,45,53.844852,51.898148,51.898148,65
STORE_11,PROD_002,2024-03-24,119,115.05124,113.57355,113.57355,107
STORE_11,PROD_003,2024-03-24,63,72.81229,72.97722,72.97722,83
STORE_11,PROD_004,2024-03-24,64,56.310223,61.32048,61.32048,42
STORE_11,PROD_005,2024-03-24,173,170.236,170.45938,170.45938,178
STORE_11,PROD_006,2024-03-24,151,133.92375,133.80026,133.80026,130
STORE_11,PROD_007,2024-03-24,76,83.119225,80.18636,80.18636,82
STORE_11,PROD_008,2024-03-24,105,103.90446,105.08678,105.08678,91
STORE_12,PROD_001,2024-03-24,79,83.99736,78.813675,78.813675,75
STORE_12,PROD_002,2024-03-24,89,80.53546,77.69761,77.69761,88
STORE_12,PROD_003,2024-03-24,118,113.490746,109.65457,109.65457,128
STORE_12,PROD_004,2024-03-24,53,57.447205,56.75943,56.75943,79
STORE_12,PROD_005,2024-03-24,140,127.29189,135.54471,135.54471,129
STORE_12,PROD_006,2024-03-24,116,113.14257,114.78721,114.78721,132
STORE_12,PROD_007,2024-03-24,116,126.80843,128.03401,128.03401,155
STORE_12,PROD_008,2024-03-24,112,126.88621,123.42285,123.42285,121
STORE_13,PROD_001,2024-03-24,62,49.337708,49.443787,49.443787,49
STORE_13,PROD_002,2024-03-24,67,71.83733,70.813484,70.813484,86
STORE_13,PROD_003,2024-03-24,79,77.76992,77.60564,77.60564,74
STORE_13,PROD_004,2024-03-24,52,55.962852,54.48981,54.48981,44
STORE_13,PROD_005,2024-03-24,73,95.68175,89.77061,89.77061,115
STORE_13,PROD_006,2024-03-24,64,72.23178,69.57455,69.57455,70
STORE_13,PROD_007,2024-03-24,68,78.47213,77.668945,77.668945,106
STORE_13,PROD_008,2024-03-24,92,100.02077,105.87774,105.87774,116
STORE_14,PROD_001,2024-03-24,67,61.215893,62.81242,62.81242,62
STORE_14,PROD_002,2024-03-24,77,69.36644,67.695114,67.695114,86
STORE_14,PROD_003,2024-03-24,95,86.12539,88.46448,88.46448,92
STORE_14,PROD_004,2024-03-24,70,52.94354,55.644897,55.644897,66
STORE_14,PROD_005,2024-03-24,168,172.36058,167.56104,167.56104,178
STORE_14,PROD_006,2024-03-24,128,105.10721,110.87363,110.87363,98
STORE_14,PROD_007,2024-03-24,122,115.89398,115.80539,115.80539,143
STORE_14,PROD_008,2024-03-24,109,88.573944,91.401306,91.401306,120
STORE_15,PROD_001,2024-03-24,57,49.559696,51.898155,51.898155,50
STORE_15,PROD_002,2024-03-24,76,76.31773,78.26312,78.26312,74
STORE_15,PROD_003,2024-03-24,46,56.47347,56.174103,56.174103,54
STORE_15,PROD_004,2024-03-24,59,56.118702,55.690506,55.690506,61
STORE_15,PROD_005,2024-03-24,129,129.63112,132.4098,132.4098,99
STORE_15,PROD_006,2024-03-24,114,126.10856,125.203064,125.203064,151
STORE_15,PROD_007,2024-03-24,110,120.353226,119.887566,119.887566,131
STORE_15,PROD_008,2024-03-24,106,110.83168,115.85199,115.85199,106
STORE_16,PROD_001,2024-03-24,81,74.47373,79.98188,79.98188,88
STORE_16,PROD_002,2024-03-24,163,161.45235,170.19484,170.19484,130
STORE_16,PROD_003,2024-03-24,117,114.733025,119.01279,119.01279,98
STORE_16,PROD_004,2024-03-24,36,41.970345,48.854836,48.854836,41
STORE_16,PROD_005,2024-03-24,239,232.11249,235.93007,235.93007,264
STORE_16,PROD_006,2024-03-24,219,209.68558,206.63206,206.63206,183
STORE_16,PROD_007,2024-03-24,222,184.98639,194.79135,194.79135,175
STORE_16,PROD_008,2024-03-24,130,172.01146,173.61157,173.61157,147
STORE_17,PROD_001,2024-03-24,33,29.681835,30.739235,30.739235,39
STORE_17,PROD_002,2024-03-24,44,49.025578,48.830666,48.830666,64
STORE_17,PROD_003,2024-03-24,41,38.026318,38.225357,38.225357,48
STORE_17,PROD_004,2024-03-24,14,21.869343,23.375372,23.375372,18
STORE_17,PROD_005,2024-03-24,76,70.02631,73.816185,73.816185,63
STORE_17,PROD_006,2024-03-24,43,44.181343,43.320736,43.320736,34
STORE_17,PROD_007,2024-03-24,78,66.24756,71.780594,71.780594,69
STORE_17,PROD_008,2024-03-24,72,65.7245,72.334595,72.334595,49
STORE_18,PROD_001,2024-03-24,49,56.047836,55.71799,55.71799,81
STORE_18,PROD_002,2024-03-24,115,111.93116,114.59529,114.59529,122
STORE_18,PROD_003,2024-03-24,51,73.74856,69.04688,69.04688,68
STORE_18,PROD_004,2024-03-24,80,63.85817,66.51636,66.51636,89
STORE_18,PROD_005,2024-03-24,102,103.81419,100.12016,100.12016,90
STORE_18,PROD_006,2024-03-24,108,112.40495,112.40492,112.40492,105
STORE_18,PROD_007,2024-03-24,130,121.38298,120.65289,120.65289,143
STORE_18,PROD_008,2024-03-24,100,105.67205,98.21125,98.21125,103
STORE_19,PROD_001,2024-03-24,57,53.609264,52.94677,52.94677,39
STORE_19,PROD_002,2024-03-24,66,75.77678,75.11591,75.11591,90
STORE_19,PROD_003,2024-03-24,76,83.715355,80.7682,80.7682,84
STORE_19,PROD_004,2024-03-24,48,52.151833,52.591393,52.591393,39
STORE_19,PROD_005,2024-03-24,203,198.27399,207.97758,207.97758,198
STORE_19,PROD_006,2024-03-24,120,116.27328,121.37346,121.37346,122
STORE_19,PROD_007,2024-03-24,108,124.67615,121.37598,121.37598,117
STORE_19,PROD_008,2024-03-24,96,104.14568,98.48834,98.48834,77
STORE_20,PROD_001,2024-03-24,43,46.837326,45.89629,45.89629,36
STORE_20,PROD_002,2024-03-24,59,74.45581,68.99745,68.99745,45
STORE_20,PROD_003,2024-03-24,106,104.21718,101.55689,101.55689,126
STORE_20,PROD_004,2024-03-24,46,49.156254,46.982864,46.982864,36
STORE_20,PROD_005,2024-03-24,131,129.19063,132.54662,132.54662,127
STORE_20,PROD_006,2024-03-24,122,132.65657,140.43886,140.43886,152
STORE_20,PROD_007,2024-03-24,120,124.17462,122.263245,122.263245,126
STORE_20,PROD_008,2024-03-24,188,162.747,171.183,171.183,134
